"INCIDENT_ID","OFFENSE_ID","OFFENSE_CODE","OFFENSE_CODE_EXTENSION","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","FIRST_OCCURRENCE_DATE","LAST_OCCURRENCE_DATE","REPORTED_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","GEO_LON","GEO_LAT","DISTRICT_ID","PRECINCT_ID","NEIGHBORHOOD_ID","IS_CRIME","IS_TRAFFIC"
"2017686834","2017686834351200","3512","0","drug-heroin-possess","drug-alcohol","10/13/2017 2:18:00 AM","","10/13/2017 4:04:00 AM","1701 WYNKOOP ST","3140598","1699567","-104.99995090","39.75305430","6","612","union-station","1","0"
"2017686948","2017686948299900","2999","0","criminal-mischief-other","public-disorder","10/12/2017 10:00:00 PM","10/13/2017 4:00:00 AM","10/13/2017 5:27:00 AM","2660 LARIMER ST","3145040","1701806","-104.98410760","39.75913250","2","211","five-points","1","0"
"2017687047","2017687047230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","10/12/2017 6:45:00 PM","10/13/2017 5:30:00 AM","10/13/2017 7:05:00 AM","8000 E 12TH AVE","3169810","1692979","-104.89621440","39.73448190","2","223","east-colfax","1","0"
"2017687053","2017687053739902","7399","2","public-order-crimes-other","all-other-crimes","10/13/2017 7:00:00 AM","","10/13/2017 7:38:00 AM","N SPEER BLVD / I25 HWYSB","3136947","1700330","-105.01292120","39.75520330","1","121","jefferson-park","1","0"
"2017614883","2017614883570700","5707","0","criminal-trespassing","all-other-crimes","9/13/2017 10:35:00 AM","","9/13/2017 11:56:00 AM","1628 16TH ST","3140318","1699056","-105.00095670","39.75165570","6","612","union-station","1","0"
"2017615165","2017615165230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","9/13/2017 11:00:00 AM","9/13/2017 12:40:00 PM","9/13/2017 12:45:00 PM","2200 E COLFAX AVE","3151691","1694777","-104.96059970","39.73973070","6","622","cheesman-park","1","0"
"2017615292","2017615292531100","5311","0","public-fighting","all-other-crimes","9/13/2017 1:00:00 PM","","9/13/2017 3:21:00 PM","","3138237","1704702","-105.008249","39.76718610","1","113","highland","1","0"
"2016387080","2016387080240400","2404","0","theft-of-motor-vehicle","auto-theft","6/17/2016 5:00:00 PM","6/20/2016 6:00:00 AM","6/20/2016 8:46:00 AM","555 W 48TH AVE","3142427","1711405","-104.99321110","39.78552360","1","112","globeville","1","0"
"2016673949","2016673949544100","5441","0","traffic-accident","traffic-accident","10/21/2016 9:05:00 AM","","10/21/2016 10:35:00 AM","600 BLOCK 22ND ST","3144928","1698628","-104.98457010","39.75041010","6","621","five-points","0","1"
"2016673991","2016673991544100","5441","0","traffic-accident","traffic-accident","10/21/2016 9:33:00 AM","","10/21/2016 9:54:00 AM","E 1ST AVE / N LAFAYETTE ST","3148928","1686939","-104.97058690","39.71825850","3","311","country-club","0","1"
"201667407","201667407501600","5016","0","violation-of-restraining-order","all-other-crimes","2/1/2016 10:50:00 AM","","2/1/2016 11:53:00 AM","520 W COLFAX AVE","3142097","1694724","-104.99471550","39.73973660","6","611","civic-center","1","0"
"20166009658","20166009658230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","9/24/2016 11:15:00 AM","9/24/2016 12:01:00 PM","9/25/2016 6:50:00 AM","3041 E 3RD AVE","3154361","1688010","-104.951251","39.72111010","3","311","cherry-creek","1","0"
